V1,V2,V3
*_SCFLD9938_753263,<hkxhk>,--,--,--,--,hh,--,hk,--,--,--,--,--,--,hh,kk,hh,kk,hh,hk,kk,hk,--,kk,--,hh,--,hk,kk,hk,hk,kk,hk,--,kk,hk,hk,--,hk,--,hh,kk,hk,hk,hh,hk,hk,hk,--,kk,hh,kk,kk,hk,hk,--,hk,kk,--,--,--,hk,kk,hk,--,--,hk,hh,hk,hk,--,hk,kk,hk,hk,--,hk,hh,hh,hh,--,hh,--,hk,--,hk,hh,hk,--,hk,hk
*_SCFLD9938_924587,<nnxnp>,--,np,--,--,--,--,--,nn,--,np,--,nn,--,np,--,np,--,np,np,nn,nn,nn,nn,--,np,--,np,nn,nn,nn,nn,--,--,nn,np,nn,--,nn,nn,--,nn,np,nn,--,--,np,np,np,nn,np,nn,--,nn,--,np,--,--,--,nn,np,nn,nn,nn,np,nn,nn,np,nn,nn,--,nn,nn,--,--,--,np,np,np,np,--,np,--,np,nn,nn,--,nn,nn,np,np
*_SCFLD9938_959445,<lmxll>,--,lm,ll,--,lm,ll,ll,--,--,lm,ll,--,--,lm,ll,lm,ll,--,ll,ll,--,ll,ll,--,lm,lm,--,--,lm,--,ll,--,--,ll,ll,lm,ll,--,--,--,ll,ll,lm,lm,--,ll,ll,--,ll,lm,ll,ll,--,ll,lm,ll,--,ll,lm,lm,--,--,lm,lm,--,lm,lm,lm,lm,lm,lm,ll,lm,--,--,ll,lm,--,lm,--,lm,--,--,lm,lm,--,lm,lm,ll,ll
*_SCFLD9938_959474,<lmxll>,--,--,ll,--,lm,--,ll,--,--,lm,ll,--,--,lm,ll,--,ll,--,ll,ll,--,ll,ll,--,lm,lm,--,--,lm,--,--,--,--,ll,ll,lm,ll,--,--,--,ll,ll,lm,lm,--,ll,ll,--,ll,lm,ll,ll,--,ll,--,ll,--,ll,lm,lm,lm,--,lm,lm,--,lm,lm,lm,lm,lm,lm,ll,lm,--,--,ll,lm,--,lm,--,lm,--,--,lm,lm,--,lm,lm,ll,--
*_SCFLD9938_959501,<lmxll>,--,--,ll,--,lm,--,ll,--,--,lm,ll,--,--,lm,ll,--,ll,--,ll,ll,--,ll,ll,--,lm,--,--,--,--,--,--,--,--,ll,ll,lm,--,--,--,--,ll,ll,lm,--,--,ll,ll,--,ll,lm,ll,ll,--,ll,--,--,--,--,--,lm,lm,--,lm,--,--,lm,lm,--,--,lm,--,ll,lm,--,--,ll,lm,--,lm,--,--,--,--,lm,lm,--,lm,lm,ll,--
*_SCFLD9938_959521,<lmxll>,--,--,ll,--,lm,--,ll,--,--,lm,ll,--,--,lm,ll,--,ll,--,ll,ll,--,ll,ll,--,lm,--,--,--,--,--,--,--,--,ll,ll,lm,--,--,--,--,ll,ll,lm,--,--,ll,ll,--,ll,lm,ll,ll,--,--,--,--,--,--,--,lm,lm,--,lm,--,--,lm,lm,--,--,lm,--,ll,lm,--,--,ll,lm,--,lm,--,--,--,--,lm,--,--,lm,lm,ll,--
*_SCFLD9938_959557,<lmxll>,--,--,--,--,lm,--,ll,--,--,lm,--,ll,--,--,ll,--,ll,lm,--,--,lm,ll,ll,--,--,lm,ll,ll,lm,ll,ll,--,--,--,ll,--,ll,--,--,--,ll,--,--,--,ll,ll,ll,lm,--,lm,ll,ll,--,ll,lm,--,--,--,--,lm,lm,ll,lm,--,--,lm,lm,lm,lm,--,--,ll,lm,--,--,ll,--,lm,lm,--,--,--,ll,--,--,--,lm,lm,ll,--
*_SCFLD9938_959587,<lmxll>,--,lm,--,--,lm,--,ll,--,--,lm,--,ll,--,lm,ll,--,ll,lm,--,ll,lm,ll,ll,--,--,lm,ll,ll,lm,ll,ll,--,--,--,ll,--,ll,--,--,--,ll,--,--,--,ll,ll,ll,lm,--,lm,ll,ll,--,ll,lm,--,--,--,ll,lm,lm,ll,lm,--,ll,lm,lm,lm,lm,lm,--,ll,lm,--,--,ll,--,lm,lm,--,--,--,ll,--,--,--,lm,lm,ll,ll
*_SCFLD9938_959605,<lmxll>,--,lm,--,--,lm,--,ll,--,--,lm,ll,ll,--,lm,ll,--,ll,lm,--,ll,lm,ll,ll,--,--,lm,ll,ll,lm,ll,ll,--,--,ll,ll,--,ll,--,lm,--,ll,--,--,lm,ll,ll,ll,lm,--,lm,ll,ll,lm,ll,lm,ll,--,--,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,--,ll,lm,--,--,ll,--,lm,lm,--,--,--,ll,--,--,--,lm,lm,ll,ll
*_SCFLD9938_1182856,<nnxnp>,--,--,--,--,nn,--,--,--,--,nn,--,--,--,nn,--,nn,--,nn,--,np,np,np,np,--,--,np,nn,np,np,nn,np,np,--,np,nn,np,nn,np,--,--,--,nn,np,nn,--,nn,nn,--,np,nn,np,np,np,nn,nn,nn,np,--,np,--,--,np,--,nn,np,np,nn,--,np,nn,--,np,np,--,--,--,--,--,--,--,nn,--,--,--,np,--,np,--,nn,nn
*_SCFLD9938_1873269,<lmxll>,--,ll,lm,--,ll,ll,--,--,--,ll,lm,--,--,ll,lm,ll,lm,ll,lm,lm,ll,--,lm,--,ll,ll,lm,lm,ll,--,--,--,--,lm,lm,ll,--,--,--,--,lm,--,ll,ll,lm,lm,lm,ll,--,ll,lm,lm,ll,lm,ll,lm,--,--,ll,ll,ll,lm,ll,--,lm,ll,ll,ll,ll,ll,ll,lm,ll,--,--,lm,ll,ll,ll,lm,ll,--,lm,ll,ll,--,ll,--,--,--
*_SCFLD9938_1873305,<lmxll>,--,lm,ll,--,lm,lm,--,--,--,lm,ll,--,--,lm,ll,lm,ll,lm,--,ll,lm,--,ll,--,lm,lm,ll,--,lm,--,--,--,--,ll,ll,lm,--,--,--,--,ll,--,--,--,--,--,ll,lm,--,lm,ll,ll,lm,ll,--,ll,--,--,lm,lm,--,ll,lm,--,ll,lm,lm,--,lm,lm,lm,ll,lm,--,--,ll,lm,lm,lm,ll,lm,--,ll,lm,--,--,lm,--,--,--
*_SCFLD9938_1873347,<lmxll>,--,--,ll,--,lm,--,--,lm,--,lm,ll,ll,--,--,--,--,--,lm,ll,--,--,ll,--,--,lm,--,--,ll,lm,--,ll,--,--,ll,--,lm,ll,--,lm,--,ll,--,lm,--,ll,ll,--,lm,--,lm,ll,--,lm,ll,lm,ll,--,--,lm,--,lm,ll,lm,lm,--,lm,--,lm,lm,lm,lm,ll,--,--,--,--,--,--,lm,--,lm,--,ll,lm,--,--,--,lm,ll,--
*_SCFLD9938_1873353,<lmxll>,--,--,--,--,ll,--,--,ll,--,ll,lm,lm,--,--,--,ll,lm,ll,lm,--,--,lm,--,--,ll,--,--,lm,ll,--,lm,--,--,lm,--,ll,lm,--,ll,--,lm,--,ll,ll,lm,lm,--,ll,--,ll,lm,lm,ll,lm,ll,lm,--,--,ll,--,ll,lm,ll,ll,--,ll,--,ll,ll,ll,ll,lm,--,--,--,--,--,--,ll,--,ll,--,lm,ll,ll,--,--,ll,lm,--
*_SCFLD9938_1951517,<hkxhk>,--,--,kk,--,hk,--,--,hh,kk,hk,--,hk,--,hk,hk,hk,hk,--,kk,hk,hh,hh,--,--,--,hh,hk,--,--,--,hk,--,--,--,kk,hh,kk,--,--,--,hk,--,hh,hk,--,--,kk,--,--,hk,hk,--,--,--,hk,kk,--,--,hh,hk,hh,hk,hh,hk,hk,hh,--,hh,--,--,--,hk,--,--,--,kk,hk,hk,--,--,hk,--,--,--,--,--,--,hh,kk,kk
