V1,V2,V3
*_SCFLD1811_2713909,<nnxnp>,--,--,nn,--,nn,--,--,--,--,np,nn,nn,nn,nn,--,np,nn,nn,nn,nn,np,np,--,--,--,--,np,--,nn,--,nn,nn,np,--,np,--,nn,--,--,--,np,nn,nn,nn,nn,nn,nn,np,np,nn,np,--,np,nn,nn,--,--,--,nn,np,np,nn,--,nn,nn,nn,--,nn,nn,np,np,nn,--,--,--,np,np,--,--,--,nn,--,--,np,nn,--,--,np,np,nn
*_SCFLD1811_2713935,<nnxnp>,--,--,nn,--,nn,--,--,--,--,np,nn,nn,--,nn,--,np,nn,nn,nn,nn,np,np,--,--,--,--,np,--,nn,--,nn,--,np,--,np,--,nn,--,--,--,np,--,nn,nn,nn,nn,nn,np,np,nn,np,--,np,nn,nn,--,--,--,--,np,np,nn,--,--,nn,nn,--,nn,nn,np,np,nn,--,--,--,np,np,--,--,--,--,--,--,np,nn,--,--,np,np,nn
*_SCFLD1811_2713955,<nnxnp>,--,--,nn,--,nn,--,--,--,--,np,--,nn,--,nn,--,np,nn,nn,nn,--,np,np,--,--,--,--,np,--,nn,--,nn,--,np,--,np,--,nn,--,--,--,np,--,nn,nn,--,nn,nn,np,np,nn,--,--,np,--,nn,--,--,--,--,np,np,nn,--,--,nn,--,--,--,nn,--,np,nn,--,--,--,np,np,--,--,--,--,--,--,np,--,--,--,np,np,nn
*_SCFLD1811_2715344,<nnxnp>,--,--,--,--,nn,--,--,--,--,--,nn,nn,--,nn,np,np,nn,--,nn,nn,--,np,np,--,nn,np,np,np,nn,--,--,--,np,--,np,--,nn,--,--,--,--,--,nn,--,--,nn,nn,--,np,nn,np,np,--,--,nn,nn,--,--,nn,--,--,nn,--,nn,nn,nn,--,nn,nn,np,np,nn,--,--,--,--,np,--,nn,nn,--,--,--,--,--,--,np,np,np,nn
*_SCFLD1811_2806566,<lmxll>,--,--,ll,--,ll,--,ll,--,--,lm,--,lm,--,lm,--,ll,--,--,--,lm,lm,ll,lm,--,--,ll,--,ll,ll,lm,--,--,--,--,ll,ll,--,ll,--,--,lm,--,lm,--,lm,lm,lm,--,--,lm,ll,ll,ll,lm,lm,lm,--,lm,lm,ll,lm,--,ll,--,--,lm,--,--,ll,lm,ll,ll,lm,--,--,--,ll,--,lm,--,--,ll,--,--,--,--,ll,lm,ll,lm
*_SCFLD1811_2806583,<lmxll>,--,--,ll,--,ll,--,ll,--,--,lm,lm,lm,--,lm,--,ll,lm,lm,--,lm,lm,ll,lm,--,--,ll,--,ll,ll,lm,--,--,--,--,ll,ll,--,ll,--,--,lm,--,lm,--,lm,lm,lm,--,--,lm,ll,ll,ll,lm,lm,lm,--,lm,lm,ll,lm,--,ll,--,--,lm,ll,--,ll,lm,ll,ll,lm,--,--,--,ll,--,lm,--,--,ll,--,--,--,--,ll,lm,ll,lm
*_SCFLD1811_2806596,<lmxll>,--,--,ll,--,ll,--,ll,--,--,lm,lm,lm,--,lm,--,ll,lm,lm,--,lm,lm,ll,lm,--,--,ll,--,ll,ll,lm,--,--,--,--,ll,ll,--,ll,--,--,lm,--,lm,--,lm,lm,lm,--,--,lm,ll,ll,ll,lm,lm,lm,--,lm,lm,ll,lm,--,ll,--,--,lm,ll,--,ll,lm,ll,ll,lm,--,--,--,ll,--,lm,--,--,ll,ll,lm,--,--,ll,lm,ll,lm
*_SCFLD1811_2806613,<lmxll>,--,ll,ll,--,ll,--,ll,--,--,lm,lm,lm,--,lm,--,ll,lm,lm,--,lm,lm,ll,lm,--,--,ll,lm,ll,ll,lm,--,--,--,--,ll,ll,--,ll,--,--,lm,--,lm,lm,lm,lm,lm,--,lm,lm,ll,ll,ll,lm,lm,lm,--,lm,lm,--,lm,--,ll,--,--,lm,ll,--,ll,lm,ll,ll,lm,--,--,--,ll,--,lm,--,--,ll,--,lm,--,--,ll,lm,ll,lm
*_SCFLD1811_2848310,<lmxll>,--,--,--,--,lm,--,--,--,--,ll,--,ll,--,ll,--,--,ll,ll,--,--,--,lm,ll,--,--,lm,ll,lm,lm,--,--,--,--,--,lm,--,ll,lm,--,ll,ll,--,--,ll,--,ll,ll,ll,ll,ll,lm,lm,--,ll,--,ll,lm,ll,ll,lm,--,lm,--,lm,lm,ll,lm,--,--,--,--,lm,--,--,--,ll,lm,--,ll,--,ll,--,--,--,lm,--,lm,--,lm,ll
*_SCFLD1811_3042037,<nnxnp>,--,--,nn,--,--,--,--,--,np,np,--,nn,--,nn,--,np,nn,nn,--,nn,--,--,--,--,nn,np,np,np,nn,--,nn,nn,--,--,np,np,--,np,--,--,np,--,--,nn,nn,nn,nn,--,np,nn,--,--,--,nn,--,--,--,--,nn,--,np,nn,np,--,nn,nn,--,--,nn,--,--,nn,--,--,--,np,np,np,--,--,--,--,nn,--,nn,--,np,--,--,--
*_SCFLD1811_3225797,<nnxnp>,--,--,np,--,np,--,nn,np,--,--,--,--,--,np,nn,nn,--,--,np,np,nn,nn,nn,--,--,nn,nn,nn,np,--,--,--,--,--,nn,nn,np,nn,--,nn,nn,np,--,--,--,np,np,--,nn,np,nn,--,nn,--,np,--,--,--,--,nn,--,np,nn,--,np,np,nn,np,--,nn,nn,np,--,--,--,nn,--,--,np,np,np,--,np,nn,np,--,nn,nn,nn,np
*_SCFLD1811_3225819,<nnxnp>,--,--,nn,--,nn,--,--,nn,--,--,--,nn,--,nn,np,np,--,--,nn,nn,np,np,--,--,--,np,np,np,nn,--,--,--,--,--,np,np,nn,np,--,np,np,np,--,--,--,nn,nn,np,np,nn,np,--,np,nn,nn,nn,--,--,--,np,--,nn,np,--,nn,nn,np,nn,--,np,np,nn,--,--,--,np,np,--,nn,nn,nn,--,nn,np,nn,--,np,np,np,nn
*_SCFLD1811_3225826,<nnxnp>,--,--,np,--,np,--,--,np,--,--,--,--,--,np,nn,nn,--,--,np,np,nn,nn,nn,--,--,nn,nn,nn,np,--,--,--,--,--,nn,nn,np,nn,--,nn,nn,np,--,--,--,np,np,nn,nn,np,nn,--,nn,np,np,np,--,--,--,nn,--,np,nn,--,np,np,nn,--,--,nn,nn,np,--,--,--,nn,nn,--,np,np,np,--,np,nn,np,--,nn,nn,nn,np
*_SCFLD1811_3225831,<nnxnp>,--,--,nn,--,nn,--,--,--,--,--,--,nn,--,nn,np,np,--,--,nn,nn,np,np,--,--,--,np,np,np,nn,--,--,--,--,--,np,np,nn,np,--,np,np,nn,--,--,--,nn,nn,np,np,nn,np,--,np,nn,nn,nn,--,--,--,np,--,nn,np,--,nn,nn,np,--,--,np,np,nn,--,--,--,np,np,--,nn,nn,nn,--,nn,np,nn,--,np,np,np,nn
*_SCFLD1811_3225919,<nnxnp>,--,--,--,--,--,--,--,nn,np,--,--,nn,--,nn,--,--,--,nn,--,--,np,--,np,--,nn,np,--,--,nn,np,--,nn,--,--,np,np,--,np,--,--,np,nn,nn,--,nn,nn,--,np,np,nn,--,np,--,nn,nn,--,--,np,nn,--,np,nn,np,--,nn,--,--,--,nn,np,--,nn,np,--,--,--,np,--,nn,--,--,--,--,np,nn,--,np,np,np,--
*_SCFLD1811_3247154,<nnxnp>,--,--,--,--,np,--,nn,np,--,nn,np,--,--,np,--,nn,--,--,--,np,nn,nn,nn,--,np,nn,nn,nn,--,--,--,--,--,--,nn,--,np,nn,nn,--,--,np,--,np,--,np,np,--,--,np,nn,nn,nn,np,--,--,--,--,np,nn,--,np,nn,--,--,np,nn,np,np,--,nn,np,nn,--,--,--,--,--,np,--,np,--,--,--,np,--,nn,nn,nn,np
*_SCFLD1811_3278518,<lmxll>,--,--,ll,--,--,--,ll,--,--,lm,lm,--,--,lm,--,ll,lm,--,--,lm,--,ll,--,--,--,--,--,--,ll,--,ll,--,--,--,ll,ll,lm,--,--,--,lm,ll,--,lm,lm,lm,lm,lm,--,lm,--,--,ll,--,--,lm,--,lm,lm,ll,lm,ll,ll,--,--,lm,ll,--,ll,--,ll,ll,--,--,--,lm,ll,ll,lm,--,--,--,ll,--,ll,--,--,--,--,--
*_SCFLD9878_125299,<hkxhk>,--,--,hh,--,hk,--,hk,hh,--,kk,--,hk,hh,hk,kk,--,kk,kk,hh,--,--,hk,kk,--,--,hk,--,--,hh,--,--,--,--,hk,hk,--,kk,--,--,--,--,--,kk,--,--,hk,--,--,kk,kk,hh,--,--,hh,hk,--,--,--,--,hh,kk,hh,--,--,hh,hh,--,hk,hh,kk,hk,hk,--,hk,--,kk,hh,hk,hk,--,hk,--,hh,kk,hh,--,hk,--,hh,hk
*_SCFLD9878_193692,<nnxnp>,--,nn,np,--,--,--,--,--,--,--,--,--,--,np,--,nn,nn,nn,--,--,--,--,nn,--,--,nn,--,--,np,--,np,--,--,--,nn,nn,nn,--,--,--,np,--,nn,np,np,np,np,--,nn,nn,np,--,--,--,np,nn,--,--,np,np,nn,np,--,np,--,np,--,np,np,--,--,nn,--,--,--,nn,np,--,--,np,np,--,np,--,np,--,--,nn,np,np
*_SCFLD9878_257202,<lmxll>,--,--,--,--,ll,--,--,lm,--,--,ll,ll,--,--,ll,--,ll,--,--,ll,--,lm,--,--,--,lm,ll,lm,lm,--,lm,--,ll,--,lm,lm,--,--,lm,--,ll,--,--,ll,ll,--,--,--,ll,ll,lm,--,--,--,ll,--,--,--,ll,lm,ll,lm,--,lm,--,lm,--,ll,lm,ll,lm,lm,--,--,--,ll,--,--,ll,--,ll,--,lm,--,lm,lm,lm,--,lm,--
*_SCFLD9878_295286,<nnxnp>,--,nn,np,--,np,--,nn,np,--,nn,np,np,--,--,--,nn,nn,nn,np,nn,--,nn,--,--,--,nn,--,--,np,nn,--,--,--,nn,--,nn,nn,--,--,--,np,np,nn,np,--,--,--,--,nn,nn,np,nn,--,np,--,--,--,--,--,np,--,np,nn,np,np,np,--,--,--,--,nn,--,np,--,--,nn,--,nn,--,--,np,--,np,nn,np,--,nn,nn,np,np
*_SCFLD9878_295295,<nnxnp>,--,nn,np,--,np,--,nn,np,--,nn,np,np,--,--,--,nn,nn,nn,np,nn,--,nn,--,--,--,nn,--,--,np,nn,--,--,--,nn,--,nn,nn,--,--,--,np,np,nn,np,--,--,--,--,nn,nn,np,nn,--,np,--,--,--,--,--,np,--,np,nn,np,np,np,--,--,--,--,nn,nn,np,--,--,nn,--,nn,--,np,np,--,np,nn,np,--,nn,nn,np,np
*_SCFLD9878_295314,<nnxnp>,nn,nn,np,--,np,--,nn,np,--,nn,np,np,--,--,--,nn,nn,nn,np,nn,--,nn,nn,--,nn,nn,--,--,np,nn,--,--,--,nn,--,nn,nn,--,--,--,np,np,nn,np,--,np,--,--,nn,nn,np,nn,--,np,--,--,--,--,--,np,--,np,nn,np,np,np,--,--,--,--,nn,nn,np,nn,--,nn,np,--,--,np,np,--,np,nn,np,--,nn,nn,np,np
*_SCFLD9878_295319,<nnxnp>,nn,nn,np,--,np,--,nn,np,--,nn,np,np,--,--,--,nn,nn,nn,np,nn,--,nn,nn,--,nn,nn,--,--,np,nn,--,--,--,nn,--,nn,nn,--,--,--,np,np,nn,np,--,np,--,--,nn,nn,np,nn,--,np,--,--,--,--,--,np,--,np,nn,np,np,np,--,--,--,--,nn,nn,np,nn,--,nn,np,nn,--,np,np,--,np,nn,np,--,nn,nn,np,np
*_SCFLD9878_380834,<hkxhk>,--,--,--,--,kk,--,--,hk,--,--,--,kk,--,kk,--,--,--,hk,hk,hk,--,hh,--,--,--,hh,hk,--,hk,--,hk,--,--,--,hh,--,hk,hk,--,--,kk,hk,hk,kk,kk,kk,kk,--,--,hk,hk,hh,--,--,--,--,hk,kk,kk,hk,--,hk,--,--,hk,hk,hh,kk,hk,--,--,hh,--,--,hk,hk,hk,hh,kk,--,kk,--,hk,--,hk,hh,hh,--,hk,--
*_SCFLD9878_422681,<nnxnp>,--,--,--,--,--,--,np,--,--,np,nn,nn,--,nn,--,np,np,np,nn,--,--,--,--,--,np,np,np,nn,nn,np,nn,nn,--,--,np,np,np,nn,--,--,nn,--,np,nn,--,nn,nn,--,np,np,nn,np,np,--,--,--,nn,--,nn,nn,np,nn,np,nn,nn,nn,--,--,nn,--,np,np,nn,np,--,np,nn,np,--,nn,nn,--,nn,--,--,--,np,--,nn,nn
*_SCFLD9878_422702,<nnxnp>,--,--,--,--,--,--,np,--,--,np,nn,nn,--,nn,--,np,np,np,nn,--,--,--,--,--,np,np,np,nn,nn,--,nn,--,--,--,np,np,np,nn,--,--,nn,--,np,nn,--,nn,nn,--,np,np,nn,np,--,nn,--,--,nn,--,nn,nn,np,nn,np,nn,nn,nn,--,--,nn,--,np,np,nn,np,--,np,nn,np,--,nn,nn,--,--,--,--,--,np,--,nn,nn
*_SCFLD9878_422726,<nnxnp>,--,--,--,--,--,--,np,--,--,np,nn,nn,--,nn,--,np,np,np,nn,--,--,--,--,--,np,np,np,nn,nn,--,nn,--,--,--,np,np,np,nn,--,--,--,--,np,--,--,nn,nn,--,np,np,--,np,--,--,--,--,--,--,nn,nn,--,nn,np,nn,nn,nn,--,--,nn,--,np,np,--,--,--,np,nn,np,--,--,nn,--,--,--,--,--,np,--,nn,nn
*_SCFLD9878_422732,<nnxnp>,--,--,--,--,--,--,np,--,--,np,nn,nn,--,nn,--,np,np,np,nn,--,--,--,--,--,np,np,np,nn,nn,--,nn,--,--,--,np,np,np,nn,--,--,--,--,np,--,--,nn,nn,--,np,np,nn,np,--,--,--,--,--,--,nn,nn,--,nn,np,nn,nn,nn,--,--,nn,--,np,np,--,--,--,np,nn,np,--,--,nn,--,--,--,--,--,np,--,nn,--
*_SCFLD9878_422836,<nnxnp>,--,np,nn,--,nn,--,np,--,np,np,--,--,--,nn,--,np,--,np,nn,--,nn,np,np,--,np,np,--,nn,nn,np,--,--,--,--,--,--,np,--,--,--,--,nn,np,--,--,nn,nn,--,np,np,--,--,np,nn,nn,--,--,--,nn,--,nn,nn,np,nn,nn,--,--,--,--,--,--,np,nn,--,nn,np,nn,--,nn,nn,--,--,nn,--,nn,--,--,--,--,nn
*_SCFLD9878_422841,<nnxnp>,--,np,nn,--,nn,--,np,--,np,np,--,--,--,nn,--,np,--,np,nn,--,nn,np,np,--,np,--,--,nn,nn,np,--,--,--,--,--,--,--,nn,--,--,--,--,np,--,--,nn,nn,--,np,np,--,--,np,nn,nn,--,--,--,nn,--,nn,nn,np,nn,--,--,--,--,--,--,--,np,nn,--,nn,np,nn,--,nn,nn,--,--,nn,--,nn,--,--,--,--,nn
*_SCFLD9878_599039,<lmxll>,--,--,lm,--,--,--,lm,lm,--,ll,--,ll,--,ll,--,lm,--,ll,--,--,ll,lm,ll,--,--,--,ll,lm,lm,--,--,--,--,lm,lm,lm,ll,lm,--,--,ll,lm,ll,ll,--,ll,ll,ll,--,ll,lm,lm,lm,--,ll,--,--,--,ll,lm,ll,lm,ll,lm,lm,--,--,ll,lm,ll,--,lm,--,--,--,ll,lm,lm,ll,--,ll,--,lm,ll,--,--,lm,lm,lm,--
*_SCFLD9878_599056,<nnxnp>,--,--,nn,--,--,--,np,nn,--,np,--,nn,--,nn,--,np,--,np,--,np,nn,np,np,--,--,--,np,nn,nn,--,--,--,--,np,np,np,np,nn,--,--,nn,nn,np,nn,--,nn,nn,np,--,np,nn,np,np,--,nn,--,--,--,nn,nn,np,nn,np,nn,nn,--,--,nn,nn,np,--,np,--,--,--,np,nn,np,nn,--,nn,--,nn,np,--,--,np,np,nn,--
*_SCFLD9878_613974,<lmxll>,--,--,lm,--,ll,ll,lm,--,--,ll,--,ll,--,ll,ll,lm,ll,ll,--,ll,ll,lm,ll,--,--,--,ll,--,lm,ll,--,--,--,--,--,--,ll,lm,--,--,ll,lm,--,ll,ll,ll,ll,--,ll,ll,lm,--,lm,--,--,--,--,--,ll,lm,ll,lm,ll,lm,--,--,lm,ll,lm,--,--,lm,ll,lm,--,ll,lm,lm,ll,--,--,--,lm,--,lm,--,lm,--,lm,ll
*_SCFLD9878_793263,<nnxnp>,--,--,--,--,np,nn,nn,--,nn,nn,np,np,--,np,--,nn,nn,nn,np,--,--,nn,--,--,--,--,--,np,--,nn,--,--,nn,--,nn,nn,nn,np,--,--,np,--,nn,--,np,np,np,--,nn,nn,np,nn,--,np,np,--,--,--,--,--,nn,np,nn,--,np,np,--,nn,np,--,--,nn,nn,--,--,--,--,nn,np,--,np,--,np,nn,np,--,nn,--,np,--
*_SCFLD9878_987822,<lmxll>,--,ll,--,--,--,lm,ll,ll,--,lm,--,--,--,lm,lm,ll,--,lm,--,lm,lm,--,--,--,--,ll,lm,--,ll,lm,--,--,--,--,ll,--,--,--,--,--,--,ll,lm,lm,lm,lm,lm,--,lm,--,--,ll,--,lm,lm,lm,--,lm,lm,ll,--,ll,lm,--,ll,ll,--,lm,ll,--,--,ll,lm,--,--,lm,ll,ll,lm,--,lm,--,--,lm,ll,ll,ll,ll,--,ll
*_SCFLD9878_987839,<lmxll>,--,ll,--,--,--,lm,ll,--,--,lm,--,--,--,lm,lm,ll,--,lm,--,lm,lm,--,--,--,lm,ll,lm,--,ll,lm,--,--,--,--,ll,--,--,--,--,--,--,ll,lm,lm,lm,lm,lm,--,lm,--,--,ll,--,lm,lm,--,--,lm,lm,ll,--,ll,lm,ll,ll,ll,--,lm,ll,--,--,ll,lm,--,--,lm,ll,ll,lm,--,lm,--,--,lm,ll,ll,ll,ll,--,ll
*_SCFLD9878_987959,<lmxll>,--,ll,ll,--,--,--,--,--,ll,lm,--,--,--,--,--,ll,--,lm,--,lm,--,ll,lm,--,--,--,lm,ll,ll,--,ll,--,--,--,--,--,--,ll,--,--,--,--,--,--,--,lm,lm,--,lm,lm,ll,ll,--,--,lm,lm,--,--,--,--,--,ll,--,ll,ll,ll,--,lm,--,--,ll,ll,lm,--,--,lm,--,ll,lm,--,--,--,ll,lm,ll,ll,--,ll,ll,lm
*_SCFLD9878_992266,<lmxll>,--,--,ll,--,--,--,--,ll,--,lm,lm,lm,--,lm,--,--,--,lm,ll,--,lm,--,lm,--,lm,ll,--,ll,ll,lm,ll,--,--,ll,ll,ll,--,--,--,--,--,--,lm,lm,--,lm,--,--,lm,lm,ll,ll,ll,lm,--,--,--,--,--,ll,lm,ll,lm,--,ll,--,--,--,ll,lm,--,ll,--,--,--,lm,--,ll,lm,ll,--,--,ll,lm,ll,--,--,ll,ll,lm
*_SCFLD9878_1085315,<lmxll>,--,lm,--,--,--,--,lm,lm,--,ll,--,ll,--,ll,--,lm,ll,ll,lm,--,ll,--,ll,--,--,lm,ll,--,lm,ll,--,--,--,--,lm,lm,ll,lm,--,--,ll,lm,ll,ll,ll,ll,--,--,ll,ll,lm,--,--,--,ll,--,--,--,ll,--,--,lm,--,lm,lm,lm,lm,--,lm,--,lm,--,--,--,--,ll,lm,lm,ll,--,--,--,lm,--,--,--,lm,lm,lm,--
*_SCFLD9878_1085452,<lmxll>,--,--,lm,--,--,--,lm,lm,--,--,--,--,--,ll,ll,lm,ll,ll,lm,ll,ll,lm,--,--,ll,lm,--,lm,--,ll,lm,--,ll,--,lm,--,ll,--,--,--,ll,lm,ll,ll,--,--,ll,ll,ll,ll,--,--,lm,ll,ll,--,--,--,ll,lm,ll,--,--,lm,lm,--,lm,ll,lm,ll,lm,lm,--,--,--,ll,--,lm,ll,--,--,--,lm,ll,--,--,lm,lm,--,ll
*_SCFLD9878_1109267,<nnxnp>,--,--,--,--,nn,--,np,nn,--,np,nn,nn,--,nn,--,np,np,np,nn,np,nn,np,--,--,np,np,np,--,nn,np,nn,--,--,np,np,np,np,nn,np,--,nn,nn,np,--,nn,nn,nn,--,--,np,--,np,np,nn,--,np,--,np,nn,nn,--,nn,np,nn,nn,nn,np,--,nn,np,--,np,nn,--,--,np,nn,--,--,nn,nn,--,nn,--,nn,--,np,np,nn,nn
*_SCFLD9878_1109278,<lmxll>,--,--,--,--,lm,--,lm,lm,--,ll,ll,ll,--,ll,--,lm,ll,ll,lm,ll,ll,lm,ll,--,ll,lm,ll,--,lm,ll,lm,--,--,lm,lm,lm,ll,lm,ll,--,ll,lm,ll,--,ll,ll,ll,--,--,ll,--,lm,lm,ll,--,ll,--,ll,ll,lm,--,lm,ll,lm,lm,lm,lm,--,lm,--,--,lm,ll,--,--,ll,lm,--,--,--,ll,--,lm,--,lm,--,lm,lm,lm,ll
*_SCFLD9878_1116935,<lmxll>,--,lm,--,--,lm,--,--,lm,--,ll,ll,--,--,--,--,lm,--,ll,lm,ll,--,lm,--,--,--,--,ll,lm,lm,--,lm,--,ll,--,--,--,ll,--,--,--,ll,lm,--,ll,--,ll,ll,--,--,ll,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,lm,--,--,--,--,lm,--,lm,lm,--,--,--,--,--,lm,ll,lm,--,--,ll,ll,lm,--,lm,--,lm,ll
*_SCFLD9878_1134136,<lmxll>,--,--,lm,--,--,ll,--,--,--,--,ll,ll,--,ll,lm,lm,ll,ll,lm,ll,--,--,ll,--,--,lm,ll,--,lm,ll,lm,--,--,lm,lm,lm,ll,--,--,--,ll,--,ll,--,ll,ll,--,ll,ll,ll,--,--,--,ll,ll,ll,lm,--,ll,lm,ll,--,ll,--,lm,lm,lm,ll,lm,--,--,lm,--,--,--,ll,lm,lm,ll,--,--,--,--,--,lm,--,lm,--,lm,--
*_SCFLD9878_1237992,<hkxhk>,hh,--,hk,--,hk,--,hh,--,hh,hk,kk,--,--,kk,hk,hh,hk,hk,hk,kk,--,hh,--,--,hk,hh,hk,--,hk,--,hk,--,--,hh,hh,hh,hk,hk,hh,--,kk,hk,hk,kk,kk,kk,kk,--,hk,hk,hk,hh,--,--,kk,hk,--,hk,kk,hk,hk,--,--,--,hk,hk,hh,kk,hk,--,--,hh,kk,hh,--,hk,hk,hh,kk,hk,--,--,hk,hk,hk,--,hh,hh,hk,--
*_SCFLD9878_1238064,<hkxhk>,--,--,hk,--,--,--,hh,--,--,hk,--,--,--,kk,--,hh,hk,hk,hk,kk,kk,hh,hk,--,hk,hh,hk,--,hk,--,hk,--,--,--,--,--,hk,hk,--,--,kk,--,hk,kk,--,--,kk,hk,hk,hk,--,hh,hh,kk,--,--,--,--,--,hk,hk,hk,hk,--,hk,hk,hh,--,--,hk,hh,hh,--,hh,--,--,--,--,kk,--,kk,--,--,hk,--,--,hh,hh,hk,kk
*_SCFLD9878_1238108,<hkxhk>,--,hh,hk,--,--,--,hh,hk,--,hk,--,hk,--,kk,--,hh,hk,hk,hk,kk,kk,hh,hk,--,hk,hh,hk,hk,hk,--,hk,--,--,--,--,hh,hk,hk,--,--,kk,hk,hk,kk,kk,kk,kk,hk,hk,hk,hk,hh,hh,kk,kk,--,--,--,kk,hk,hk,hk,hk,--,hk,hk,hh,--,--,hk,hh,hh,--,hh,--,--,--,--,kk,hk,kk,--,--,hk,hk,--,hh,hh,hk,kk
*_SCFLD9878_1547494,<nnxnp>,np,np,nn,--,--,--,np,nn,--,np,--,nn,--,--,np,--,--,np,--,nn,nn,np,np,--,np,np,np,--,nn,np,nn,--,--,--,np,--,np,nn,--,--,nn,nn,--,nn,--,nn,--,--,--,np,nn,np,--,nn,nn,--,--,--,--,nn,np,--,--,--,nn,nn,np,nn,nn,--,np,np,--,--,--,--,--,np,nn,--,nn,--,--,--,--,--,np,np,nn,nn
*_SCFLD9878_1547519,<nnxnp>,--,np,--,--,--,--,np,nn,np,np,--,nn,--,--,np,--,--,np,--,--,nn,--,--,--,np,np,np,--,nn,np,nn,--,--,--,--,--,np,nn,--,--,nn,nn,--,nn,--,nn,nn,--,--,np,nn,np,--,nn,nn,--,--,--,--,nn,np,--,--,--,nn,nn,np,--,nn,--,--,np,--,--,--,--,--,np,nn,--,nn,--,--,--,--,--,np,np,--,nn
*_SCFLD9878_1547659,<nnxnp>,np,np,nn,--,nn,--,nn,nn,--,np,--,nn,--,nn,--,--,np,--,--,--,--,np,np,--,np,np,--,--,--,np,--,nn,np,np,np,np,--,nn,--,--,nn,--,np,nn,nn,nn,nn,--,np,np,nn,np,np,nn,--,--,--,--,nn,nn,np,--,--,nn,nn,nn,np,--,nn,--,--,np,--,--,--,--,nn,np,nn,--,nn,--,nn,--,--,np,np,np,nn,--
*_SCFLD9878_1828312,<nnxnp>,--,np,--,--,nn,--,--,--,np,np,nn,--,--,--,--,--,np,--,nn,nn,nn,np,np,--,np,np,--,np,--,--,--,--,--,np,np,np,np,--,--,--,nn,--,--,nn,--,nn,--,--,np,np,nn,--,--,--,nn,np,--,np,nn,--,np,nn,np,nn,nn,nn,--,--,nn,np,--,np,nn,--,--,np,nn,--,nn,--,nn,--,nn,np,nn,--,np,np,nn,--
*_SCFLD9878_1854396,<hkxhk>,--,--,--,--,kk,--,hk,kk,hk,hh,--,--,--,hk,hh,hk,--,hh,kk,hk,hh,--,--,--,--,kk,hh,hk,kk,hh,kk,--,hh,--,--,hk,hh,kk,--,--,hk,kk,hh,hk,hk,hk,hk,hh,hh,hk,--,hk,hk,hk,hk,hh,--,--,hk,--,--,kk,hh,kk,kk,--,hk,hk,kk,hh,hk,hk,hk,hk,kk,hh,--,--,hh,kk,hk,--,kk,hh,kk,hk,hk,hk,kk,hk
*_SCFLD9878_1987411,<lmxll>,--,ll,--,--,--,--,--,ll,--,--,--,lm,--,lm,lm,--,lm,lm,--,--,--,ll,lm,--,lm,ll,lm,--,ll,--,ll,--,--,ll,--,--,--,--,--,--,lm,ll,--,lm,lm,lm,--,lm,--,lm,ll,ll,ll,lm,lm,lm,--,--,lm,--,lm,ll,lm,ll,--,lm,--,lm,ll,lm,--,ll,--,ll,ll,--,ll,--,lm,--,lm,--,ll,lm,ll,--,--,--,ll,--
*_SCFLD9878_2579777,<hkxhk>,--,hk,--,--,kk,--,--,kk,--,hh,--,hk,--,hk,hh,hk,--,hh,kk,hk,hk,--,--,--,--,--,--,--,kk,--,--,--,hh,--,hk,--,hh,--,hk,--,hk,kk,hh,--,hk,hk,hk,--,hh,hk,kk,hk,--,hk,hk,hh,--,hh,hk,kk,hh,kk,hh,kk,--,hk,--,hk,kk,--,hk,hk,hk,--,--,--,kk,--,hk,kk,hk,--,kk,--,--,--,hk,--,kk,--
*_SCFLD9878_2612619,<lmxll>,--,--,--,--,ll,--,ll,ll,lm,lm,--,lm,--,lm,--,ll,lm,--,ll,--,--,--,lm,--,lm,ll,lm,ll,ll,--,ll,--,--,ll,--,--,lm,ll,--,lm,lm,--,--,lm,lm,--,lm,--,lm,lm,--,ll,ll,--,lm,lm,--,--,lm,ll,lm,ll,--,ll,ll,--,--,lm,ll,lm,ll,ll,lm,--,--,--,--,ll,lm,ll,lm,--,ll,lm,ll,--,ll,ll,--,--
*_SCFLD9878_2612743,<lmxll>,lm,--,lm,--,lm,--,--,lm,ll,ll,--,ll,--,ll,--,lm,ll,ll,lm,--,ll,--,ll,ll,ll,lm,ll,lm,lm,--,--,--,--,--,--,lm,ll,--,lm,--,ll,lm,--,--,--,ll,ll,--,--,ll,lm,lm,lm,ll,ll,ll,--,ll,ll,lm,ll,lm,ll,lm,--,ll,--,--,lm,ll,lm,lm,--,--,--,ll,--,--,ll,lm,ll,--,--,ll,--,lm,--,lm,lm,ll
*_SCFLD9878_2612755,<lmxll>,lm,--,lm,--,lm,--,--,lm,ll,ll,--,ll,--,ll,--,lm,ll,ll,lm,--,ll,--,ll,ll,ll,lm,ll,lm,lm,--,--,--,--,--,--,lm,ll,--,lm,--,ll,lm,--,--,--,ll,ll,--,ll,ll,lm,lm,lm,ll,ll,ll,--,ll,ll,lm,ll,lm,ll,lm,--,ll,--,--,lm,ll,lm,lm,--,--,lm,ll,--,--,ll,lm,ll,--,--,ll,--,lm,--,lm,lm,ll
