V1,V2,V3
*_SCFLD64_110867,B3.7,b,a,2ab,-,b,b,a,-,-,a,-,-,-,a,-,2ab,2ab,b,b,-,-,a,2ab,-,-,2ab,-,2ab,-,2ab,-,-,-,-,-,2ab,2ab,-,a,-,2ab,a,-,-,-,a,a,-,2ab,2ab,b,b,b,2ab,-,a,2ab,-,a,-,-,-,a,b,2ab,-,a,2ab,-,-,a,a,-,-,-,-,-,-,b,-,-,-,-,2ab,-,-,2ab,-,-,a
*_SCFLD64_110888,B3.7,b,a,2ab,-,b,b,a,-,-,a,-,a,-,a,-,2ab,2ab,b,b,-,a,a,2ab,-,-,2ab,-,2ab,2ab,2ab,-,2ab,-,-,-,2ab,2ab,-,a,-,2ab,a,-,-,-,a,a,-,2ab,2ab,b,b,b,2ab,-,a,2ab,-,a,-,-,-,a,b,2ab,-,a,2ab,a,2ab,a,a,-,-,-,a,-,-,b,-,-,-,-,2ab,b,-,2ab,-,-,a
*_SCFLD64_118157,B3.7,-,b,2ab,-,-,a,-,a,-,b,-,b,-,b,-,2ab,2ab,a,a,2ab,-,b,-,-,-,2ab,a,-,2ab,-,-,-,-,a,2ab,-,-,-,-,-,-,b,-,a,2ab,-,b,b,2ab,2ab,-,-,-,-,a,b,-,-,b,2ab,2ab,a,b,-,2ab,a,b,-,-,-,-,b,-,-,-,-,2ab,-,a,2ab,a,-,2ab,-,a,-,2ab,-,a,b
*_SCFLD64_145340,B3.7,-,-,2ab,-,a,-,-,a,-,-,-,b,-,-,-,2ab,2ab,a,a,-,-,b,2ab,-,b,2ab,a,2ab,-,2ab,-,-,-,-,2ab,-,-,-,-,-,2ab,-,-,a,-,b,b,-,-,2ab,a,-,a,2ab,a,b,2ab,-,b,2ab,-,-,b,a,2ab,a,-,-,b,-,b,b,-,-,-,-,2ab,-,a,-,-,-,-,-,-,b,2ab,-,a,-
*_SCFLD64_145353,B3.7,-,-,2ab,-,-,-,-,a,-,b,2ab,b,-,-,b,2ab,2ab,a,a,2ab,-,b,2ab,-,b,2ab,a,2ab,2ab,2ab,-,-,-,-,2ab,-,-,-,b,-,2ab,-,2ab,a,-,b,b,-,-,2ab,a,-,a,2ab,a,b,2ab,-,b,2ab,2ab,-,b,a,2ab,a,-,-,b,-,b,b,2ab,-,-,b,2ab,-,a,-,-,-,-,-,-,b,2ab,-,a,-
*_SCFLD64_150405,B3.7,a,-,-,-,a,a,b,a,-,b,-,b,-,-,-,-,2ab,a,a,-,b,-,2ab,-,-,2ab,-,-,2ab,2ab,2ab,-,-,-,-,2ab,2ab,2ab,-,-,2ab,b,2ab,a,-,b,b,-,2ab,2ab,-,a,a,-,-,-,-,-,-,-,-,a,-,a,2ab,a,-,-,-,-,-,b,-,-,-,-,2ab,-,a,2ab,a,-,2ab,-,-,-,2ab,a,a,b
*_SCFLD64_150416,B3.7,a,b,-,-,a,a,b,a,-,b,-,b,-,b,-,-,2ab,a,a,-,b,-,2ab,-,-,2ab,-,-,2ab,2ab,2ab,-,-,-,-,2ab,2ab,2ab,-,-,2ab,b,2ab,a,-,b,b,-,2ab,2ab,-,a,a,-,-,-,-,-,-,-,-,a,-,a,2ab,a,-,-,-,-,-,b,-,-,-,-,2ab,-,a,2ab,a,-,2ab,-,-,-,2ab,a,a,b
*_SCFLD64_150435,B3.7,a,b,-,-,a,a,b,a,-,b,-,b,-,b,-,-,2ab,a,a,-,b,b,2ab,-,-,2ab,a,-,2ab,2ab,2ab,-,-,-,-,2ab,2ab,2ab,-,-,2ab,b,2ab,a,-,b,b,-,2ab,2ab,-,a,a,-,-,-,-,-,-,-,-,a,-,a,2ab,a,-,2ab,-,-,-,b,-,-,-,-,2ab,-,a,2ab,a,-,2ab,-,-,-,2ab,a,a,b
*_SCFLD64_150448,B3.7,a,2ab,-,-,a,a,2ab,a,-,-,-,b,-,b,-,-,2ab,a,a,-,b,b,2ab,-,-,2ab,a,-,2ab,2ab,2ab,-,-,-,-,2ab,2ab,2ab,-,-,2ab,-,2ab,a,-,2ab,b,-,2ab,2ab,-,a,a,-,-,-,-,-,-,-,-,a,-,a,2ab,a,-,2ab,-,-,-,b,-,-,-,-,2ab,b,a,2ab,a,-,2ab,-,-,-,2ab,a,a,b
*_SCFLD64_673097,D1.10,-,ab,a,-,a,-,-,-,-,ab,ab,ab,-,a,ab,-,ab,a,a,a,-,ab,ab,-,-,ab,-,ab,-,ab,-,-,-,-,ab,ab,-,-,-,-,ab,-,-,-,ab,-,ab,-,ab,-,a,-,a,-,-,ab,ab,-,ab,ab,-,a,ab,a,a,a,ab,a,-,-,-,ab,-,-,-,ab,ab,-,a,-,a,-,ab,-,-,-,-,-,a,ab
*_SCFLD65_130991,B3.7,2ab,a,2ab,-,-,-,2ab,-,-,a,2ab,2ab,-,2ab,-,-,a,2ab,a,-,-,b,-,-,-,-,2ab,-,2ab,a,2ab,b,2ab,a,2ab,b,2ab,-,-,-,a,-,-,b,2ab,b,b,-,a,2ab,2ab,a,b,-,-,2ab,-,-,2ab,-,a,a,2ab,-,-,2ab,2ab,b,a,-,a,b,-,-,-,b,a,b,-,-,-,-,2ab,2ab,2ab,-,2ab,-,a,a
*_SCFLD65_131013,B3.7,2ab,a,2ab,-,-,b,2ab,-,-,a,2ab,2ab,-,2ab,-,-,a,2ab,a,-,-,b,-,-,2ab,-,2ab,-,2ab,a,2ab,b,2ab,a,2ab,b,2ab,-,-,-,a,-,-,b,2ab,b,b,-,a,2ab,2ab,a,b,-,a,2ab,-,-,-,2ab,a,a,2ab,-,-,-,2ab,b,a,-,a,b,-,-,-,b,a,b,-,-,2ab,-,2ab,2ab,2ab,-,2ab,2ab,a,a
*_SCFLD65_237945,D1.10,-,-,-,-,ab,-,-,a,-,a,ab,ab,-,-,ab,ab,a,a,a,-,a,-,-,-,-,a,a,a,ab,a,-,ab,-,-,a,ab,ab,-,-,-,a,-,-,-,a,-,ab,ab,-,-,-,a,-,a,a,-,a,-,ab,-,a,a,-,-,-,a,ab,ab,a,ab,a,ab,a,-,-,-,-,-,ab,ab,-,-,ab,a,-,-,a,-,-,-
*_SCFLD65_237978,D1.10,-,-,-,-,ab,-,-,a,-,a,ab,ab,-,-,ab,ab,a,a,a,ab,a,-,-,-,-,a,a,a,ab,a,-,ab,-,-,a,ab,ab,-,-,ab,a,-,-,-,a,-,ab,ab,-,a,-,a,-,a,a,ab,a,-,ab,-,-,a,-,-,-,a,ab,ab,a,ab,a,ab,a,-,-,ab,-,-,ab,ab,-,-,ab,a,-,-,a,-,-,-
*_SCFLD65_596453,B3.7,-,-,-,-,-,-,a,-,-,2ab,a,-,-,a,-,-,-,b,-,a,-,-,-,-,-,b,b,-,a,-,b,-,b,-,b,2ab,a,a,-,-,2ab,b,2ab,2ab,-,2ab,-,-,2ab,b,-,-,-,b,2ab,-,-,-,a,a,-,2ab,b,2ab,2ab,-,a,2ab,-,-,-,2ab,-,-,-,2ab,-,-,2ab,-,b,-,-,b,-,-,b,a,2ab,-
*_SCFLD65_627156,D2.15,-,-,ab,-,-,-,a,ab,-,a,a,a,-,a,-,a,a,ab,a,a,a,ab,ab,-,-,ab,-,ab,a,-,-,-,a,-,ab,ab,a,a,-,-,a,ab,-,ab,ab,ab,ab,-,a,ab,a,a,-,-,a,-,-,-,a,a,a,a,-,-,ab,-,-,ab,a,ab,-,ab,-,-,-,ab,-,ab,ab,ab,ab,-,a,ab,ab,-,ab,-,-,a
*_SCFLD65_627174,D2.15,-,-,ab,-,ab,-,a,ab,-,a,a,-,-,-,-,a,a,ab,a,a,a,ab,ab,-,-,ab,-,ab,a,-,-,-,a,-,ab,ab,a,a,-,-,a,ab,-,ab,ab,ab,ab,ab,a,ab,a,-,-,ab,a,-,-,-,a,a,a,a,-,-,ab,-,-,ab,a,ab,-,ab,-,-,-,ab,-,ab,ab,ab,ab,-,a,ab,ab,-,ab,a,a,a
*_SCFLD65_627207,D2.15,-,-,ab,-,-,-,a,ab,-,-,a,-,-,-,-,a,a,ab,a,-,a,ab,ab,-,-,ab,-,ab,a,-,-,-,-,-,ab,-,a,a,-,-,a,ab,-,ab,ab,ab,ab,ab,a,ab,a,-,-,ab,a,-,-,-,a,a,a,a,-,-,ab,-,-,ab,a,ab,-,ab,-,-,-,-,-,ab,ab,ab,ab,-,a,ab,-,-,ab,a,a,a
*_SCFLD65_633613,D2.15,-,-,-,-,ab,-,a,-,-,a,a,-,-,a,-,a,a,-,a,a,a,-,ab,-,a,-,-,ab,a,a,ab,-,-,a,ab,ab,-,a,-,-,a,ab,ab,ab,ab,ab,ab,-,a,ab,a,a,-,ab,-,a,-,-,a,a,a,-,ab,ab,ab,ab,a,ab,a,-,a,-,ab,ab,ab,-,a,-,ab,-,ab,-,a,-,ab,-,-,a,a,a
*_SCFLD66_6713,D1.10,a,ab,-,-,ab,ab,-,a,-,a,a,ab,-,-,ab,-,a,-,ab,ab,a,a,a,-,a,ab,a,-,-,-,ab,-,a,-,ab,ab,ab,-,ab,-,a,ab,-,a,a,ab,a,a,ab,a,a,a,-,-,ab,a,ab,-,ab,a,ab,a,-,-,a,ab,-,ab,-,-,-,a,-,-,-,a,a,ab,a,a,-,-,ab,-,-,-,a,a,ab,-
*_SCFLD66_118189,D2.15,-,a,ab,-,-,-,a,ab,-,a,ab,ab,ab,ab,-,a,ab,ab,a,-,-,-,a,-,a,ab,a,ab,a,-,a,-,ab,a,ab,ab,a,-,-,-,a,ab,ab,-,ab,ab,ab,ab,-,ab,ab,-,-,-,-,ab,-,-,a,-,ab,a,a,ab,-,a,ab,ab,-,-,ab,ab,a,a,-,-,ab,ab,a,a,ab,-,-,ab,ab,-,ab,ab,ab,a
*_SCFLD66_118196,D2.15,-,a,ab,-,-,-,a,ab,-,a,ab,ab,ab,ab,-,a,ab,ab,a,-,-,-,a,-,a,ab,a,ab,a,-,a,-,ab,a,ab,a,a,-,-,-,a,ab,ab,-,ab,ab,ab,ab,-,ab,ab,-,-,-,-,ab,-,-,a,-,ab,a,a,ab,-,a,ab,ab,-,-,ab,ab,a,a,-,-,ab,ab,a,a,ab,-,-,ab,ab,-,ab,ab,ab,a
*_SCFLD66_436078,D1.10,-,-,ab,-,ab,ab,-,-,ab,a,a,-,-,ab,-,a,a,-,-,ab,-,a,a,-,a,-,a,a,-,a,ab,-,a,ab,-,ab,ab,-,-,ab,a,ab,a,-,a,ab,a,a,ab,a,a,-,-,-,ab,a,-,ab,ab,a,ab,a,a,ab,-,ab,-,ab,ab,-,ab,a,-,-,-,a,-,ab,a,-,ab,-,ab,ab,a,-,a,a,ab,a
*_SCFLD66_657396,D2.15,-,-,-,-,-,-,-,-,-,-,ab,-,-,ab,-,-,-,-,a,-,-,-,a,-,-,ab,a,-,a,-,a,a,-,a,ab,a,-,a,-,-,a,ab,-,-,-,ab,ab,-,-,ab,ab,-,ab,a,-,ab,a,-,a,ab,-,a,a,-,a,a,-,-,ab,-,ab,ab,a,-,-,-,ab,-,a,-,-,-,a,-,ab,-,ab,-,ab,a
*_SCFLD66_657403,D2.15,-,-,-,-,-,-,a,ab,-,-,ab,-,-,ab,-,-,-,-,a,-,-,-,a,-,-,ab,a,-,a,-,a,a,-,a,ab,a,-,a,-,-,a,ab,-,-,-,ab,ab,-,-,ab,ab,-,ab,a,-,ab,a,-,a,ab,-,a,a,-,a,a,-,-,ab,-,ab,ab,a,-,-,-,ab,-,a,-,-,-,a,-,ab,-,ab,-,ab,a
*_SCFLD66_657450,D2.15,-,-,-,-,a,-,a,ab,-,a,ab,-,-,ab,-,a,ab,-,a,-,a,-,a,-,-,ab,a,-,a,ab,a,a,ab,a,ab,a,-,a,-,-,a,ab,ab,-,ab,ab,ab,ab,-,ab,ab,-,ab,a,-,ab,a,-,a,ab,-,a,a,-,a,a,-,-,ab,-,ab,ab,a,a,-,a,ab,ab,a,-,ab,-,a,-,ab,-,ab,-,ab,a
*_SCFLD67_14602,D1.10,-,-,ab,-,ab,-,-,-,-,ab,-,-,-,a,-,a,-,a,ab,-,a,-,ab,-,-,a,-,ab,a,a,a,-,-,-,ab,-,-,-,-,-,-,ab,a,a,ab,ab,a,a,a,a,ab,a,-,-,-,ab,-,-,a,a,ab,ab,ab,a,-,ab,ab,-,ab,ab,-,ab,-,-,-,ab,-,ab,ab,-,-,-,ab,-,a,-,ab,ab,-,-
*_SCFLD67_62866,D1.10,-,-,ab,-,-,-,a,-,-,ab,-,ab,ab,a,-,-,ab,a,-,a,a,-,ab,-,-,a,a,ab,a,-,a,-,-,-,ab,-,a,-,-,-,a,ab,a,a,-,ab,a,a,a,a,ab,-,a,ab,a,ab,a,-,a,a,-,-,ab,a,-,-,-,-,ab,-,a,-,-,-,a,-,ab,-,-,-,ab,-,-,-,-,ab,ab,-,ab,ab
*_SCFLD67_232689,D1.10,ab,-,a,-,a,-,-,ab,-,a,-,a,a,ab,-,ab,a,ab,a,-,-,a,a,-,a,-,ab,a,ab,-,-,-,ab,-,a,-,ab,a,-,-,-,-,-,ab,a,a,ab,ab,ab,ab,a,ab,-,-,-,a,-,-,-,ab,-,a,a,a,ab,-,a,ab,-,-,ab,a,ab,-,-,a,a,a,a,ab,a,-,a,ab,ab,-,a,a,a,-
*_SCFLD67_232807,D1.10,-,-,-,-,-,a,ab,-,a,a,-,a,-,ab,-,ab,-,ab,-,ab,-,-,-,-,a,ab,-,a,-,ab,ab,-,-,a,a,-,-,-,-,-,ab,-,-,ab,a,a,ab,ab,ab,ab,a,ab,ab,-,ab,-,ab,-,ab,-,a,-,a,-,ab,a,a,-,-,a,ab,a,ab,-,-,a,-,-,a,ab,-,-,a,-,-,-,a,-,-,a
*_SCFLD67_250531,D2.15,a,a,ab,-,ab,-,a,-,-,-,-,ab,-,ab,-,a,ab,ab,-,a,a,a,-,-,-,a,-,a,ab,-,ab,-,-,-,a,a,ab,-,-,-,a,ab,-,-,ab,a,-,a,-,a,a,a,ab,ab,a,-,-,-,ab,a,-,-,ab,a,ab,ab,a,-,ab,a,-,ab,ab,a,-,-,a,-,-,-,-,-,a,ab,ab,-,a,a,-,-
*_SCFLD67_252685,D1.10,-,-,ab,-,-,-,-,-,-,ab,-,ab,-,a,-,a,ab,a,-,a,a,ab,-,-,ab,-,-,ab,a,-,-,-,-,-,ab,a,a,-,-,-,-,ab,a,a,ab,ab,a,a,-,-,-,a,a,ab,a,ab,-,-,a,a,ab,ab,-,a,-,ab,ab,-,ab,-,-,ab,-,-,-,-,-,-,ab,a,-,-,-,-,a,-,ab,-,ab,-
*_SCFLD67_252704,D1.10,-,-,ab,-,-,-,-,-,-,ab,-,ab,-,a,-,a,ab,a,ab,a,a,ab,-,-,ab,-,-,ab,a,a,-,-,-,-,ab,-,a,-,-,-,-,ab,a,a,ab,ab,a,a,-,-,-,a,a,ab,a,ab,-,-,a,a,ab,ab,-,a,-,ab,ab,a,ab,ab,-,ab,-,-,-,-,-,-,ab,a,-,-,-,-,a,-,ab,-,ab,-
*_SCFLD67_446477,D1.10,-,-,-,-,-,-,a,-,-,-,a,-,-,a,-,a,ab,a,-,a,a,ab,ab,-,-,-,-,ab,-,-,a,-,-,-,ab,-,a,-,-,ab,a,ab,a,a,-,ab,-,-,-,-,-,a,a,-,a,ab,-,-,-,a,ab,-,ab,a,a,ab,ab,a,-,ab,a,ab,a,-,-,ab,ab,ab,ab,-,ab,-,-,a,-,-,-,-,ab,-
*_SCFLD67_460224,D2.15,-,-,a,-,a,-,ab,-,-,ab,-,-,-,a,-,ab,a,-,-,ab,ab,ab,a,-,a,-,ab,ab,-,-,-,-,-,-,ab,ab,a,a,-,ab,ab,a,a,a,-,ab,a,ab,-,ab,ab,ab,a,-,-,ab,-,-,a,-,ab,ab,a,-,a,a,-,ab,a,-,-,a,-,ab,a,-,ab,a,a,-,-,-,ab,-,a,ab,ab,ab,ab,ab
*_SCFLD68_206267,D2.15,-,-,a,-,a,-,a,-,a,a,a,ab,-,a,ab,a,a,-,a,-,ab,ab,ab,-,a,ab,a,ab,a,-,-,-,ab,-,a,-,a,ab,-,ab,ab,ab,ab,a,a,a,a,-,-,a,ab,ab,ab,-,a,a,-,-,ab,a,ab,-,ab,a,ab,-,-,-,ab,-,-,ab,-,-,-,a,a,a,a,-,a,-,a,ab,ab,-,-,ab,a,-
*_SCFLD68_272593,D2.15,-,-,ab,-,ab,-,ab,-,ab,ab,-,a,-,-,ab,-,-,ab,ab,a,a,a,a,-,-,a,-,-,ab,-,ab,-,-,a,ab,a,ab,a,-,-,a,a,a,-,ab,-,ab,ab,a,ab,a,a,-,-,ab,-,-,-,a,-,a,a,-,ab,-,-,-,a,-,-,a,a,a,-,-,ab,ab,-,-,-,ab,-,ab,a,-,-,a,-,ab,ab
*_SCFLD68_272715,D2.15,a,ab,-,-,ab,-,-,-,-,-,ab,a,-,ab,a,ab,-,ab,ab,-,-,a,a,-,ab,a,ab,-,-,-,ab,-,-,a,-,a,ab,-,-,-,a,a,a,ab,-,ab,ab,ab,a,ab,a,a,a,-,-,-,-,a,a,ab,-,a,a,ab,-,-,-,-,a,-,-,a,-,-,-,-,ab,-,-,a,ab,-,ab,a,a,-,a,-,ab,ab
*_SCFLD68_413569,D2.15,-,-,-,-,-,-,-,ab,-,-,-,ab,-,a,ab,-,a,a,-,-,-,ab,ab,-,a,ab,a,ab,a,a,-,-,-,ab,a,-,-,-,-,-,ab,ab,-,a,-,a,-,-,ab,-,-,-,ab,a,-,-,ab,-,-,a,-,ab,ab,a,ab,ab,-,ab,-,-,-,ab,ab,-,-,a,a,-,-,-,a,-,-,-,ab,-,ab,ab,a,a
*_SCFLD69_250964,D2.15,a,-,ab,-,-,-,-,ab,-,ab,ab,a,-,ab,ab,ab,-,a,-,a,-,ab,a,-,ab,a,a,a,ab,-,a,a,a,-,a,a,a,a,-,-,ab,ab,-,-,-,ab,a,-,ab,ab,-,ab,a,ab,ab,a,ab,a,a,a,ab,a,-,ab,ab,a,a,ab,ab,-,-,-,a,-,-,ab,-,-,ab,-,ab,-,ab,ab,-,ab,-,a,ab,a
*_SCFLD69_251067,D2.15,-,ab,-,-,-,-,-,ab,a,ab,-,a,-,ab,ab,ab,a,a,a,-,-,ab,-,-,ab,-,a,-,ab,ab,a,-,-,a,a,a,-,-,-,-,ab,-,a,a,-,ab,a,a,ab,ab,ab,ab,-,ab,-,a,-,-,-,a,a,a,ab,-,-,a,-,ab,ab,-,a,a,a,-,-,-,-,a,ab,-,ab,-,-,-,-,-,a,-,ab,-
*_SCFLD69_251091,D2.15,-,ab,-,-,a,-,-,ab,a,ab,-,a,-,ab,ab,ab,a,a,a,-,a,ab,-,-,ab,-,a,-,ab,ab,a,-,-,a,a,a,-,-,-,-,ab,a,a,a,-,ab,a,a,ab,ab,ab,ab,-,ab,-,a,-,-,-,a,a,a,ab,-,-,a,-,ab,ab,-,a,a,a,-,-,-,a,a,ab,-,ab,-,-,-,-,-,a,-,ab,-
*_SCFLD69_394459,D2.15,-,-,a,-,-,-,-,a,-,a,a,ab,-,a,a,-,-,ab,ab,-,-,a,-,-,a,-,-,-,a,a,ab,ab,ab,-,-,-,-,-,-,-,a,-,ab,ab,ab,a,ab,ab,-,-,a,-,ab,a,-,ab,-,-,ab,ab,-,-,-,a,a,-,ab,a,a,a,-,ab,-,-,-,-,-,-,-,-,a,-,a,-,-,-,ab,ab,-,-
*_SCFLD69_394550,D1.10,-,-,-,-,ab,-,a,ab,-,a,-,ab,-,a,-,-,ab,a,-,a,ab,ab,ab,-,-,ab,a,a,-,-,-,-,-,ab,ab,a,-,ab,-,-,ab,-,ab,ab,-,ab,ab,a,ab,ab,ab,a,ab,ab,-,a,-,-,-,-,ab,a,-,-,ab,ab,a,-,a,-,-,a,ab,-,-,a,a,-,-,-,ab,-,-,-,ab,-,ab,a,a,-
*_SCFLD69_394601,D1.10,-,ab,a,-,ab,-,a,ab,-,a,-,ab,-,a,ab,ab,ab,a,-,a,ab,ab,ab,-,-,ab,a,a,-,-,-,a,a,ab,ab,a,-,ab,-,a,ab,-,ab,ab,a,ab,ab,a,ab,ab,ab,a,ab,ab,-,a,-,-,a,-,ab,-,a,-,ab,ab,a,-,-,-,-,a,ab,-,-,a,a,-,-,-,ab,-,-,-,ab,-,ab,a,a,-
*_SCFLD69_409440,D1.10,-,ab,a,-,-,-,a,-,-,a,-,ab,-,a,-,-,ab,-,-,-,ab,ab,ab,-,a,ab,a,a,ab,-,a,-,-,ab,ab,-,a,ab,-,-,ab,-,-,ab,a,ab,ab,a,ab,ab,-,a,-,ab,ab,-,-,a,a,-,ab,-,ab,a,ab,ab,a,a,a,-,ab,-,ab,-,-,a,a,ab,a,-,-,-,a,a,-,a,ab,-,a,-
*_SCFLD70_138556,B3.7,-,-,a,-,-,b,a,2ab,-,a,-,-,-,a,-,2ab,b,2ab,2ab,-,b,2ab,b,2ab,a,2ab,2ab,-,2ab,a,2ab,2ab,-,-,2ab,-,-,b,-,-,2ab,2ab,b,b,2ab,2ab,-,-,-,2ab,2ab,a,b,2ab,2ab,-,a,-,2ab,2ab,-,2ab,a,-,2ab,-,-,-,a,-,b,2ab,b,-,-,2ab,2ab,-,a,b,2ab,-,a,2ab,-,-,b,2ab,a,-
*_SCFLD70_191203,D1.10,-,ab,a,-,-,-,a,ab,a,a,ab,-,ab,a,a,-,-,a,ab,-,ab,-,ab,-,a,a,a,a,ab,a,-,-,a,-,a,-,a,-,a,-,ab,-,ab,ab,-,ab,ab,a,ab,ab,ab,a,-,-,-,a,a,a,a,a,ab,a,a,a,ab,ab,a,a,-,a,ab,a,-,-,-,a,a,ab,a,ab,ab,-,a,ab,-,-,ab,a,a,a
*_SCFLD70_251270,D1.10,-,-,-,-,ab,-,a,ab,-,a,ab,ab,-,a,a,-,-,-,-,-,ab,ab,-,-,a,a,a,-,ab,-,-,-,-,-,a,a,a,ab,-,-,ab,a,ab,ab,-,ab,ab,-,ab,ab,ab,-,ab,ab,-,a,-,-,a,a,ab,a,a,a,ab,ab,-,a,a,a,ab,a,ab,-,-,-,a,-,a,-,ab,-,-,-,-,-,ab,-,a,a
*_SCFLD70_513662,D1.10,ab,ab,-,-,ab,-,a,-,-,a,-,-,-,a,-,-,ab,a,ab,-,ab,ab,ab,-,a,a,a,a,ab,-,-,-,a,-,a,-,-,ab,-,-,-,-,ab,ab,a,ab,ab,-,ab,ab,-,a,ab,-,-,-,-,-,a,-,ab,a,a,a,ab,-,-,-,-,-,ab,a,-,-,-,a,a,-,a,-,ab,-,-,-,-,a,-,-,a,-
*_SCFLD70_513674,D1.10,ab,ab,-,-,ab,-,a,-,-,a,-,-,-,a,-,ab,ab,a,ab,-,ab,ab,ab,-,a,a,a,a,ab,-,-,-,a,-,a,-,a,ab,-,-,ab,-,ab,ab,a,ab,ab,-,ab,ab,ab,a,ab,-,-,-,-,-,a,-,ab,a,a,a,ab,-,-,-,-,-,ab,a,ab,-,-,a,a,-,a,-,ab,-,-,a,-,a,-,-,a,-
*_SCFLD70_513684,D1.10,ab,ab,-,-,ab,-,a,-,-,a,-,-,-,a,-,ab,ab,a,ab,-,ab,ab,ab,-,a,a,a,a,ab,-,-,-,a,-,a,a,a,ab,-,-,ab,-,ab,ab,-,ab,ab,a,ab,ab,ab,a,ab,ab,-,-,-,-,a,-,ab,a,a,a,ab,-,-,-,-,-,ab,a,ab,-,-,a,a,-,a,-,ab,-,-,a,-,a,ab,-,a,-
*_SCFLD70_588073,D1.10,-,ab,a,-,ab,-,a,ab,-,a,-,ab,-,a,-,ab,ab,-,ab,-,-,ab,ab,-,-,a,a,a,ab,-,-,-,-,-,-,-,-,ab,-,-,ab,a,-,-,-,-,ab,a,ab,ab,ab,a,ab,ab,ab,-,a,a,a,a,-,a,a,a,-,ab,-,a,a,-,ab,a,-,-,-,a,a,ab,a,-,ab,-,-,ab,ab,-,ab,-,a,-
*_SCFLD70_610358,D1.10,-,ab,a,-,ab,ab,a,ab,-,a,ab,ab,ab,a,-,ab,ab,a,-,-,ab,ab,ab,-,-,-,a,a,-,a,-,a,-,ab,ab,a,a,ab,-,-,ab,a,ab,ab,a,ab,-,a,ab,ab,ab,a,ab,ab,ab,-,-,-,a,a,ab,a,a,-,-,ab,a,a,a,a,ab,a,-,-,ab,-,a,ab,a,ab,ab,-,a,-,-,a,ab,a,a,-
*_SCFLD70_610393,D1.10,-,ab,a,-,-,-,-,ab,-,a,-,ab,-,a,-,-,ab,a,-,-,ab,ab,ab,-,-,-,a,a,-,a,-,-,-,-,ab,-,a,ab,-,-,ab,a,ab,ab,a,ab,-,a,ab,ab,ab,a,ab,-,ab,-,-,-,a,a,ab,a,a,-,-,ab,a,a,a,a,ab,a,-,-,ab,-,a,ab,a,ab,ab,-,a,-,-,a,ab,a,a,-
*_SCFLD70_610402,D1.10,-,ab,a,-,-,-,-,ab,-,a,-,ab,-,a,-,-,ab,a,-,-,ab,ab,ab,-,-,-,a,a,-,-,-,-,-,-,ab,-,a,ab,-,-,ab,a,ab,ab,a,ab,-,a,ab,ab,ab,a,ab,-,ab,-,-,-,a,a,ab,a,a,-,-,ab,a,a,a,a,ab,a,-,-,ab,-,a,ab,a,ab,-,-,a,-,-,a,ab,a,a,-
*_SCFLD70_610478,D1.10,-,-,a,-,ab,-,-,-,a,a,ab,ab,-,a,a,ab,-,a,ab,a,ab,-,-,-,-,-,-,-,ab,a,-,-,-,-,ab,a,-,ab,-,-,ab,-,ab,-,a,-,ab,a,ab,ab,ab,a,-,-,-,a,a,-,a,-,-,a,-,-,-,ab,-,-,a,a,-,a,ab,-,-,a,a,-,-,-,ab,-,-,-,ab,-,ab,a,a,-
*_SCFLD71_95804,D1.10,a,-,a,-,-,ab,-,a,-,-,-,-,-,-,-,ab,ab,a,ab,-,-,ab,a,-,a,-,-,a,ab,-,-,-,-,-,ab,a,-,a,-,-,a,-,a,ab,ab,a,-,-,ab,a,-,-,ab,-,-,a,ab,-,ab,a,ab,-,-,a,ab,a,-,a,ab,-,-,ab,-,-,-,a,-,a,ab,-,ab,-,-,ab,-,-,ab,ab,a,-
*_SCFLD71_95810,D1.10,a,-,a,-,-,ab,-,a,-,-,-,-,-,-,-,ab,ab,a,ab,-,-,ab,a,-,a,-,-,a,ab,-,-,-,-,-,ab,a,-,a,-,-,a,-,a,ab,ab,a,-,-,ab,a,-,-,ab,-,-,a,ab,-,ab,-,ab,-,-,a,ab,a,-,a,-,-,-,ab,-,-,-,a,-,a,ab,-,ab,-,-,ab,-,-,ab,ab,a,-
*_SCFLD71_95816,D1.10,-,-,a,-,-,ab,-,a,-,-,-,-,-,-,-,ab,ab,a,ab,-,-,ab,a,-,a,-,-,a,ab,-,-,-,-,-,ab,a,-,a,-,-,a,-,a,ab,ab,a,-,-,ab,a,-,-,ab,-,-,a,ab,-,ab,-,ab,-,-,a,ab,a,-,a,-,-,-,ab,-,-,-,a,-,a,ab,-,ab,-,-,ab,-,-,ab,ab,a,-
*_SCFLD71_155329,D2.15,-,a,a,-,-,-,ab,a,-,ab,a,ab,-,a,-,ab,-,-,-,ab,-,a,-,-,-,ab,a,a,-,-,a,-,a,-,a,-,-,a,-,-,ab,a,-,-,-,ab,ab,-,ab,a,-,-,a,a,-,-,-,-,ab,ab,a,ab,-,a,ab,ab,a,ab,-,a,-,ab,ab,-,-,-,a,-,a,ab,-,-,a,-,-,ab,a,ab,a,-
*_SCFLD71_161059,D2.15,a,-,-,-,a,ab,-,-,-,ab,a,-,-,a,-,-,ab,-,-,ab,-,a,a,-,-,ab,a,-,-,ab,a,-,-,-,-,-,-,-,-,-,a,-,ab,-,-,ab,ab,-,-,a,a,-,a,a,a,a,-,-,ab,-,a,-,-,a,ab,-,-,ab,-,a,ab,ab,-,-,-,-,-,-,a,-,a,-,a,a,a,ab,a,-,a,-
